精英部队 Tropa de Elite,,何塞·帕迪里亚,,布罗里欧·曼托伐尼,,瓦格纳·马拉,,卡约·胡恩奎拉,,安德烈·拉米罗,"['剧情', '动作', '惊悚', '犯罪']",115 分钟,2007,巴西 / 美国 / 阿根廷, 葡萄牙语,7.9
猎杀U-571 U-571,,乔纳森·莫斯托,,乔纳森·莫斯托,,马修·麦康纳,,比尔·帕克斯顿,,哈威·凯特尔,"['剧情', '动作', '战争']",116 分钟,2000,美国 / 法国, 英语 / 德语,7.9
决战犹马镇 3:10 to Yuma,,詹姆斯·曼高德,,Halsted Sullivan,,罗素·克劳,,克里斯蒂安·贝尔,,罗根·勒曼,"['剧情', '动作', '犯罪', '西部']",122 分钟,2007,美国, 英语,7.9
辣手神探,,吴宇森,,黄炳耀,,周润发,,梁朝伟,,毛舜筠,"['剧情', '动作', '惊悚', '犯罪']",128 分钟,1992,香港, 粤语,7.9
警戒结束 End of Watch,,大卫·阿耶,,大卫·阿耶,,杰克·吉伦哈尔,,迈克尔·佩纳,,安娜·肯德里克,"['剧情', '动作', '犯罪']",109分钟,2012,美国, 英语,7.9
冲锋队之怒火街头 衝鋒隊之怒火街頭,,陈木胜,,陈木胜,,刘青云,,陈小春,,李绮虹,"['动作', '犯罪']",98分钟(阿根廷),1996,香港, 粤语,7.9
向日葵 해바라기,,姜锡范,,姜锡范,,金来沅,,韩正洙,,金海淑,"['剧情', '动作']",116分钟,2006,韩国, 韩语,7.9
蝙蝠侠：突袭阿卡姆 Batman: Assault on Arkham,,杰伊·欧力瓦,,希思·科森,,凯文·康瑞,,尼尔·麦克唐纳,,海登·瓦尔希,"['动作', '动画', '犯罪']",75分钟,2014,美国, 英语,7.9
正义联盟：战争 Justice League: War,,杰伊·欧力瓦,,希思·科森,,西恩·奥斯汀,,扎克·卡利森,,克里斯托弗·戈勒姆,"['动作', '科幻', '动画', '奇幻', '冒险']",79分钟,2014,美国, 英语,7.9
洛奇3 Rocky III,,西尔维斯特·史泰龙,,西尔维斯特·史泰龙,,西尔维斯特·史泰龙,,塔莉娅·夏尔,,波特·杨,"['剧情', '动作', '运动']",99 分钟,1982,美国, 英语,7.9
