银河系漫游指南 The Hitchhiker's Guide to the Galaxy,,加斯·詹宁斯,,道格拉斯·亚当斯,,马丁·弗瑞曼,,茅斯·达夫,,山姆·洛克威尔,"['喜剧', '科幻', '冒险']",109分钟,2005,美国 / 英国, 英语,8.1
芳芳 Fanfan,,亚历山大·雅丁,,亚历山大·雅丁,,苏菲·玛索,,文森特·佩雷斯,,马里恩·德尔特梅,"['喜剧', '爱情']",85分钟,1993,法国, 法语,8.1
生存家族 サバイバルファミリー,,矢口史靖,,矢口史靖,,小日向文世,,深津绘里,,泉泽祐希,"['喜剧', '家庭']",117分钟,2017,日本, 日语,8.1
葬礼上的死亡 Death at a Funeral,,弗兰克·奥兹,,迪恩·克雷格,,马修·麦克费登,,凯莉·霍威,,安迪·尼曼,['喜剧'],90 分钟,2007,英国 / 美国 / 德国 / 荷兰, 英语,8.1
狗狗与我的十个约定 犬と私の10の約束,,本木克英,,泽本嘉光,,田中丽奈,,加濑亮,,福田麻由子,"['剧情', '喜剧', '爱情']",117 分钟,2008,日本, 日语,8.1
我和厄尔以及将死的女孩 Me and Earl and the Dying Girl,,阿方索·戈麦斯-雷洪,,杰西·安德鲁斯,,托马斯·曼,,奥利维亚·库克,,RJ·赛勒,"['剧情', '喜剧']",105分钟,2015,美国, 英语,8.1
他其实没那么喜欢你 He's Just Not That Into You,,肯·卡皮斯,,艾比·科恩,,詹妮弗·安妮斯顿,,本·阿弗莱克,,詹妮弗·康纳利,"['剧情', '喜剧', '爱情']",129 分钟,2009,美国 / 德国 / 荷兰, 英语,7.7
死侍 Deadpool,,蒂姆·米勒,,瑞特·里斯,,瑞恩·雷诺兹,,莫蕾娜·巴卡琳,,艾德·斯克林,"['喜剧', '动作', '科幻', '冒险']",108分钟,2016,美国 / 加拿大, 英语,7.7
功夫熊猫3 Kung Fu Panda 3,,吕寅荣,,乔纳森·阿贝尔,,杰克·布莱克,,布莱恩·科兰斯顿,,达斯汀·霍夫曼,"['喜剧', '动作', '动画', '冒险']",95分钟,2016,美国 / 中国大陆, 英语,7.7
一条狗的使命 A Dog's Purpose,,拉斯·霍尔斯道姆,,W·布鲁斯·卡梅伦,,乔什·加德,,布丽特·罗伯森,,丹尼斯·奎德,"['剧情', '喜剧', '家庭']",101分钟,2017,美国, 英语,7.7
大内密探零零发 大內密探零零發,,谷德昭,,劳文生,,周星驰,,刘嘉玲,,李若彤,"['喜剧', '动作', '爱情', '古装']",89分钟,1996,香港, 粤语,7.7
少林足球,,周星驰,,周星驰,,周星驰,,赵薇,,吴孟达,"['喜剧', '动作', '运动']",113分钟,2001,香港 / 中国大陆, 粤语,7.7
宿醉 The Hangover,,托德·菲利普斯,,乔恩·卢卡斯,,布莱德利·库珀,,艾德·赫尔姆斯,,扎克·加利凡纳基斯,['喜剧'],100 分钟,2009,美国, 英语,7.7
逃学威龙 逃學威龍,,陈嘉上,,陈嘉上,,周星驰,,张敏,,吴孟达,"['喜剧', '动作', '爱情']",100分钟,1991,香港, 粤语,7.7
追凶者也,,曹保平,,张天辉,,刘烨,,张译,,段博文,"['剧情', '喜剧', '犯罪']",110分钟,2016,中国大陆, 西南方言,7.7
帕丁顿熊 Paddington,,保罗·金,,保罗·金,,本·卫肖,,妮可·基德曼,,休·博纳维尔,"['喜剧', '动画', '家庭']",95分钟,2014,英国 / 法国, 英语,7.7
乌云背后的幸福线 Silver Linings Playbook,,大卫·O·拉塞尔,,马修·魁克,,布莱德利·库珀,,詹妮弗·劳伦斯,,罗伯特·德尼罗,"['剧情', '喜剧', '爱情', '家庭']",122分钟,2012,美国, 英语,7.7
僵尸肖恩 Shaun of the Dead,,埃德加·赖特,,埃德加·赖特,,西蒙·佩吉,,尼克·弗罗斯特,,比尔·奈伊,"['喜剧', '恐怖']",99 分钟,2004,英国 / 法国 / 美国, 英语,7.7
加菲猫 Garfield,,彼得·休伊特,,Joel Cohen,,比尔·默瑞,,詹妮弗·洛芙·休伊特,,布瑞金·梅耶,"['喜剧', '家庭']",80 分钟,2004,美国, 英语,7.7
恋爱假期 The Holiday,,南希·迈耶斯,,南希·迈耶斯,,卡梅隆·迪亚兹,,凯特·温丝莱特,,裘德·洛,"['喜剧', '爱情']",138分钟,2006,美国, 英语,7.7
